id,name_ja,name_en,image_file_path,category,is_dictionary_visible,rarity,faction_ja,faction_en,hp,phy,int,agi,passive_name_ja,passive_name_en,passive_text_ja,passive_text_en,attributes_ja,attributes_en,enchants
14052,フランシス・ドレーク,Francis Drake,Image/Heroes/14052.png,replica,false,RepA,黄竜,KOURYU,270,81,78,199,女王直属海賊,Pirates under the Queen,バトル開始時に{triggerRate}%の確率で発動 / 味方全体のAGIを対象のPHYの40%アップ / 味方全体のAGIを対象のINTの40%アップ / 敵全体のAGIを対象のPHYの40%アップ / 敵全体のAGIを対象のINTの40%アップ,"At the start of battle, {triggerRate}% chance to trigger. / Increase the AGI of all allies by 40% of target's PHY. / Increase the AGI of all allies by 40% of target's INT. / Increase the AGI of all enemies by 40% of target's PHY. / Increase the AGI of all enemies by 40% of target's INT.",海; 銃火器; 旅; イギリス,Sea; Firearms; Journey; England,
14053,ウィリアム・テル,William Tell,Image/Heroes/14053.png,replica,false,RepA,白虎,BYAKKO,447,49,160,90,解放の一矢,The Arrow of Liberation,自身がActive Skillでダメージを受けた後に{triggerRate}%の確率で発動 / 自身のINTを受けたダメージの60%アップ / 自身のAGIを自身のINT増加量の10%ダウン / 先頭の敵に自身のINTの100%ダメージ,"After this hero takes damage from an Active Skill, {triggerRate}% chance to trigger. / Increase this hero's INT by 60% of damage taken. / Decrease this hero's AGI by 10% of this hero's INT increase. / Deal damage to the first enemy equal to 100% of this hero's INT.",ヨーロッパ; 伝承; 弓,Poland; Traditional; Bow,
14054,菅原道真,Sugawara no Michizane,Image/Heroes/14054.png,replica,false,RepA,白虎,BYAKKO,225,59,175,139,天満大自在天神,Tenjin,自身が死亡した後に{triggerRate}%の確率で1回だけ発動 / 敵全体に{successRate}%の確率で呪いを付与 / HPが最も低い敵に自身のINTの110%ダメージ,"After this hero dies, {triggerRate}% chance to trigger once. / {successRate}% chance to inflict Curse on all enemies. / Deal damage to the enemy with the lowest HP equal to 110% of this hero's INT.",政治; 平安鎌倉; 呪い,Politics; Heian-Kamakura; Curse,
14055,本多忠勝,Honda Tadakatsu,Image/Heroes/14055.png,replica,false,RepA,朱雀,SUZAKU,324,160,45,135,花実兼備,Vogue and Valor,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / 自身のPHYを味方全体のPHY増加量合計の100%アップ / 自身のAGIを味方全体のAGI増加量合計の100%アップ / 自身に{successRate}%の確率でバリアを付与,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Increase this hero's PHY by 100% of the total PHY increase of all allies. / Increase this hero's AGI by 100% of the total AGI increase of all allies. / {successRate}% chance to inflict Barrier on this hero.",戦国; 長柄武器,Sengoku; Pole weapon,reduction:10
14056,夏目漱石,Natsume Sōseki,Image/Heroes/14056.png,replica,false,RepA,玄武,GENBU,318,72,141,129,日月切落、天地粉韲,Quietness of Ten vigintillion ,自身のPHY/INT/AGI合計が元の値の65%未満の時に{triggerRate}%の確率で1回だけ発動 / 味方全体のPHYを対象のPHY減少量の100 ~ 150%アップ / 味方全体のINTを対象のINT減少量の100 ~ 150%アップ / 味方全体のAGIを対象のAGI減少量の100 ~ 150%アップ,"If the total PHY/INT/AGI of this hero is less than 65% of its original value, {triggerRate}% chance to trigger once. / Increase the PHY of all allies by 100 ~ 150% of target's PHY decrease. / Increase the INT of all allies by 100 ~ 150% of target's INT decrease. / Increase the AGI of all allies by 100 ~ 150% of target's AGI decrease.",文系学問; 動物; 日本,Soft Science; Animal; Japan,
14057,ブーディカ,Boudica,Image/Heroes/14057.png,replica,false,RepA,朱雀,SUZAKU,624,103,66,71,イケニ族の女王,Queen of the Iceni,自身のHPが70%未満の時に{triggerRate}%の確率で1回だけ発動 / 敵全体のPHY/INT/AGIの最も高い方を自身のPHY/INT/AGI増加量合計の100%ダウン / 味方全体のPHY/INT/AGIの最も高い方を自身のPHY/INT/AGI増加量合計の100%ダウン,"If this hero's HP is less than 70% , {triggerRate}% chance to trigger once. / Decrease the highest PHY/INT/AGI of all enemies by 100% of the total PHY/INT/AGI increase of this hero. / Decrease the highest PHY/INT/AGI of all allies by 100% of the total PHY/INT/AGI increase of this hero.",指導者; 女性; ケルト; 長柄武器,Head; Female; Celtic; Pole weapon,
15001,織田信長,Nobunaga Oda,Image/Heroes/15001.png,replica,false,RepS,青龍,SEIRYU,459,185,96,118,天下布武,Rule the Empire by Force,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / 先頭の敵に自身のPHYの150 ~ 200%ダメージ,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Deal damage to the first enemy equal to 150 ~ 200% of this hero's PHY.",指導者; 銃火器; 戦国; 本能寺の変; 天下人,Head; Firearms; Sengoku; Honnō-ji Incident; Ruler over Sengoku,adversity:25
15002,ナポレオン・ボナパルト,Napoleon Bonaparte,Image/Heroes/15002.png,replica,false,RepS,黄竜,KOURYU,384,105,181,138,コルシカの悪魔,The Demon of Corsica,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / 先頭の敵に自身のINTの150 ~ 200%ダメージ,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Deal damage to the first enemy equal to 150 ~ 200% of this hero's INT.",指導者; 戦術; 動物; 革命; フランス,Head; Tactics; Animal; Revolution; France,adversity:25
15003,曹操,Cao Cao,Image/Heroes/15003.png,replica,false,RepS,白虎,BYAKKO,504,145,129,87,乱世の奸雄,A Cunning Hero in Chaotic Times,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / PHYが最も高い味方のPHYを自身のPHYの10%アップ / 自身のPHYを自身のPHYの15%アップ / 自身のHPを自身のPHYの30%回復,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Increase the PHY of the ally with the highest PHY by 10% of this hero's PHY. / Increase this hero's PHY by 15% of this hero's PHY. / Heal this hero for 30% of this hero's PHY.",指導者; 三国志; 魏,Head; Romance of the Three Kingdoms; Wei,
15004,ジョージ・ワシントン,George Washington,Image/Heroes/15004.png,replica,false,RepS,青龍,SEIRYU,420,120,140,129,1stプレジデント,First President,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / 味方全体のINTを自身のINTの30%アップ / 味方全体のAGIを自身のINTの30%アップ,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Increase the INT of all allies by 30% of this hero's INT. / Increase the AGI of all allies by 30% of this hero's INT.",指導者; 政治; アメリカ大陸; アメリカンドリーム,Head; Politics; America; American Dream,
15005,レオナルド・ダ・ビンチ,Leonardo da Vinci,Image/Heroes/15005.png,replica,false,RepS,黄竜,KOURYU,381,96,177,129,モナリザ,Mona Lisa,自身のHPが60%未満の時に{triggerRate}%の確率で1回だけ発動 / 敵全体に自身のINTの80%ダメージ,"If this hero's HP is less than 60% , {triggerRate}% chance to trigger once. / Deal damage to all enemies equal to 80% of this hero's INT.",美術; 文系学問; 理系学問; イタリア,Art; Soft Science; Hard Science; Italy,
15006,アーサー王,King Arthur,Image/Heroes/15006.png,replica,false,RepS,白虎,BYAKKO,444,132,63,185,エクスカリバー,Excalibur,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / 先頭の敵に自身のPHYの50%ダメージ / 自身のHPを回復係数の30%回復,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Deal damage to the first enemy equal to 50% of this hero's PHY. / Heal this hero for 30% of Healing Coefficient.",指導者; 伝承; ケルト; 円卓の騎士,Head; Traditional; Celtic; Knights of the Round Table,phy_alleviation:40
15007,ジャンヌ・ダルク,Joan of Arc,Image/Heroes/15007.png,replica,false,RepS,白虎,BYAKKO,672,108,108,88,オルレアンの乙女,The Maid of Orleans,自身がActive Skillでダメージを受けた後に{triggerRate}%の確率で発動 / 味方全体のPHYを自身のINTの10 ~ 25%アップ / 敵全体のAGIを自身のPHYの5%ダウン / 先頭の味方に100%の確率でデコイを付与,"After this hero takes damage from an Active Skill, {triggerRate}% chance to trigger. / Increase the PHY of all allies by 10 ~ 25% of this hero's INT. / Decrease the AGI of all enemies by 5% of this hero's PHY. / 100% chance to inflict Decoy on the first ally.",女性; フランス; 信仰; 長柄武器; 世界三大ジャンヌ,Female; France; Faith; Pole weapon; The world's three greatest Jeannes,phy_alleviation:30
15008,坂本龍馬,Ryoma Sakamoto,Image/Heroes/15008.png,replica,false,RepS,青龍,SEIRYU,405,104,157,132,海援隊,Kaientai,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / 最後尾の敵に自身のINTの20%ダメージ / 味方全体のHPを回復係数の40%回復 / 味方全体のINTを自身のINTの10%アップ,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Deal damage to the last enemy equal to 20% of this hero's INT. / Heal all allies for 40% of Healing Coefficient. / Increase the INT of all allies by 10% of this hero's INT.",銃火器; 幕末,Firearms; Bakumatsu,
15009,劉備,Liu Bei ,Image/Heroes/15009.png,replica,false,RepS,玄武,GENBU,381,124,153,124,三顧の礼,Three Visits,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / HPが最も低い味方のPHYを自身のINTの35%アップ / HPが最も低い味方のINTを自身のINTの35%アップ / HPが最も低い味方のAGIを自身のINTの25%アップ,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Increase the PHY of the ally with the lowest HP by 35% of this hero's INT. / Increase the INT of the ally with the lowest HP by 35% of this hero's INT. / Increase the AGI of the ally with the lowest HP by 25% of this hero's INT.",指導者; 三国志; 蜀; 桃園の誓い,Head; Romance of the Three Kingdoms; Shu; Oath of the Peach Garden,int_alleviation:40
15010,アインシュタイン,Albert Einstein,Image/Heroes/15010.png,replica,false,RepS,黄竜,KOURYU,453,67,176,132,相対性理論,Theory of Relativity,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / 味方全体のPHYを自身のINTの30%アップ / 味方全体のAGIを自身のINTの30%アップ,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Increase the PHY of all allies by 30% of this hero's INT. / Increase the AGI of all allies by 30% of this hero's INT.",理系学問; ドイツ; 宇宙,Hard Science; Germany; Universe,
15011,卑弥呼,Himiko,Image/Heroes/15011.png,replica,false,RepS,白虎,BYAKKO,396,119,163,114,鬼道,Kido,バトル開始時に{triggerRate}%の確率で発動 / 敵全体のINTを自身のINTの50%ダウン / 味方全体のINTを自身のINTの50%ダウン,"At the start of battle, {triggerRate}% chance to trigger. / Decrease the INT of all enemies by 50% of this hero's INT. / Decrease the INT of all allies by 50% of this hero's INT.",指導者; 女性; オカルト; 日本; 芸能,Head; Female; Occult; Japan; Performing Arts,
15012,バッハ,Johann Sebastian Bach,Image/Heroes/15012.png,replica,false,RepS,玄武,GENBU,357,92,149,168,バロック,Baroque,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / 味方全体のPHYを自身のINTの15%アップ / 味方全体のINTを自身のINTの15%アップ / 味方全体のAGIを自身のINTの10%アップ,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Increase the PHY of all allies by 15% of this hero's INT. / Increase the INT of all allies by 15% of this hero's INT. / Increase the AGI of all allies by 10% of this hero's INT.",音楽; ドイツ,Music; Germany,
15013,チンギス・ハン,Genghis Khan,Image/Heroes/15013.png,replica,false,RepS,朱雀,SUZAKU,345,149,71,193,蒼狼,Blue wolf,自身がActive Skillでダメージを受けた後に{triggerRate}%の確率で発動 / 先頭の敵に自身のPHYの40%ダメージ / 自身のチャージを敵全体のAGI増加量合計の25 ~ 35%アップ,"After this hero takes damage from an Active Skill, {triggerRate}% chance to trigger. / Deal damage to the first enemy equal to 40% of this hero's PHY. / Increase this hero's CHARGE by 25 ~ 35% of the total AGI increase of all enemies.",指導者; 動物; アジア,Head; Animal; Asia,
15014,カール大帝,Charles the Great,Image/Heroes/15014.png,replica,false,RepS,青龍,SEIRYU,300,132,150,146,キングオブハート,King of Heart,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / 自身のINTを自身のINTの30%アップ / INTが最も高い敵のINTを対象のINTの30%ダウン / INTが最も高い敵に自身のINT増加量の40 ~ 60%ダメージ,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Increase this hero's INT by 30% of this hero's INT. / Decrease the INT of the enemy with the highest INT by 30% of target's INT. / Deal damage to the enemy with the highest INT equal to 40 ~ 60% of this hero's INT increase.",指導者; 戦術; 政治; ローマ; 信仰,Head; Tactics; Politics; Rome; Faith,
15015,諸葛亮,Zhuge Liang,Image/Heroes/15015.png,replica,false,RepS,玄武,GENBU,471,58,172,141,死せる孔明生ける仲達を走らす,This is Zhuge Liang's trap!,自身が死亡した後に{triggerRate}%の確率で1回だけ発動 / 先頭の敵に敵全体のPHY/INT/AGI増加量合計の55%ダメージ / 敵全体のPHYを対象のPHY増加量の120%ダウン / 敵全体のINTを対象のINT増加量の120%ダウン / 敵全体のAGIを対象のAGI増加量の120%ダウン / 敵全体に{successRate}%の確率でバインドを付与,"After this hero dies, {triggerRate}% chance to trigger once. / Deal damage to the first enemy equal to 55% of the total PHY/INT/AGI increase of all enemies. / Decrease the PHY of all enemies by 120% of target's PHY increase. / Decrease the INT of all enemies by 120% of target's INT increase. / Decrease the AGI of all enemies by 120% of target's AGI increase. / {successRate}% chance to inflict Bind on all enemies.",戦術; 政治; 三国志; 蜀,Tactics; Politics; Romance of the Three Kingdoms; Shu,
15016,クレオパトラ,Cleopatra,Image/Heroes/15016.png,replica,false,RepS,玄武,GENBU,534,58,142,150,戦乱を呼ぶ美貌,Hypnotic Beauty,自身がActive Skillでダメージを受けた後に{triggerRate}%の確率で発動 / AGIが最も高い敵に{successRate}%の確率で魅了を付与 / AGIが最も高い敵のAGIを受けたダメージの25%ダウン,"After this hero takes damage from an Active Skill, {triggerRate}% chance to trigger. / {successRate}% chance to inflict Charm on the enemy with the highest AGI. / Decrease the AGI of the enemy with the highest AGI by 25% of damage taken.",指導者; 女性; 長柄武器; 地中海; 世界三大美女,Head; Female; Pole weapon; Mediterranean; Top three beauties of all times and places,
