skillId,name_en,name_ja,description_ja
20441,Wisdom Miniature Renovation,ウィズダム箱庭リノベーション,最もINTの低い敵のHPに、自分のINTの70%分ダメージ ダイバース:5
20442,Elite Miniature Renovation,エリート箱庭リノベーション,敵全員のINTを、対象のINT低下分の100%分アップ
20442,Elite Miniature Renovation,エリート箱庭リノベーション,自分のINTを、固定値の130%分アップ
20442,Elite Miniature Renovation,エリート箱庭リノベーション,自分のINTを、自分のINT増加分の100%分ダウン
20442,Elite Miniature Renovation,エリート箱庭リノベーション,最もINTの低い敵のHPに、自分のINTの65%分ダメージ ダイバース:5
20443,Miniature Renovation,箱庭リノベーション,敵全員のINTを、対象のINT低下分の100%分アップ
20443,Miniature Renovation,箱庭リノベーション,自分のINTを、固定値の110%分アップ
20443,Miniature Renovation,箱庭リノベーション,自分のINTを、自分のINT増加分の100%分ダウン
20443,Miniature Renovation,箱庭リノベーション,最もINTの低い敵のHPに、自分のINTの60%分ダメージ ダイバース:5
20444,Fallen Judgment,失墜せし裁き,敵全員のPHYを、対象のPHY低下分の100%分アップ
20444,Fallen Judgment,失墜せし裁き,自分のPHYを、固定値の200%分アップ
20444,Fallen Judgment,失墜せし裁き,自分のPHYを、自分のPHY増加分の100%分ダウン
20444,Fallen Judgment,失墜せし裁き,最もPHYの低い敵のHPに、自分のPHYの80%分ダメージ ダイバース:5
20445,Bloody Snatch,ブラッディスナッチ,敵全員のPHYを、対象のPHY低下分の100%分アップ
20445,Bloody Snatch,ブラッディスナッチ,自分のPHYを、固定値の170%分アップ
20445,Bloody Snatch,ブラッディスナッチ,自分のPHYを、自分のPHY増加分の100%分ダウン
20445,Bloody Snatch,ブラッディスナッチ,最もPHYの低い敵のHPに、自分のPHYの75%分ダメージ ダイバース:5
20446,Brave Iron Ball Strike,ブレイブ鉄球一閃,敵全員のPHYを、対象のPHY低下分の100%分アップ
20446,Brave Iron Ball Strike,ブレイブ鉄球一閃,自分のPHYを、固定値の150%分アップ
20446,Brave Iron Ball Strike,ブレイブ鉄球一閃,自分のPHYを、自分のPHY増加分の100%分ダウン
20446,Brave Iron Ball Strike,ブレイブ鉄球一閃,最もPHYの低い敵のHPに、自分のPHYの70%分ダメージ ダイバース:5
20447,Elite Iron Ball Strike,エリート鉄球一閃,敵全員のPHYを、対象のPHY低下分の100%分アップ
20447,Elite Iron Ball Strike,エリート鉄球一閃,自分のPHYを、固定値の130%分アップ
20447,Elite Iron Ball Strike,エリート鉄球一閃,自分のPHYを、自分のPHY増加分の100%分ダウン
20447,Elite Iron Ball Strike,エリート鉄球一閃,最もPHYの低い敵のHPに、自分のPHYの65%分ダメージ ダイバース:5
20448,Iron Ball Strike,鉄球一閃,敵全員のPHYを、対象のPHY低下分の100%分アップ
20448,Iron Ball Strike,鉄球一閃,自分のPHYを、固定値の110%分アップ
20448,Iron Ball Strike,鉄球一閃,自分のPHYを、自分のPHY増加分の100%分ダウン
20448,Iron Ball Strike,鉄球一閃,最もPHYの低い敵のHPに、自分のPHYの60%分ダメージ ダイバース:5
20449,Terraspiral Bloom,螺旋花泉,先頭の敵のHPに、自分のPHYの33%分ダメージ ダイバース:7
20449,Terraspiral Bloom,螺旋花泉,最もHPの低い味方のHPを、PHY回復係数の82%分回復 ダイバース:-7
20450,Chlorolight Mirage,光葉幻翅,先頭の敵のHPに、自分のPHYの28%-33%分ダメージ ダイバース:7
20450,Chlorolight Mirage,光葉幻翅,最もHPの低い味方のHPを、PHY回復係数の77%-82%分回復 ダイバース:-7
20451,Brave Buzz Fuzz,ブレイブバズ・ファズ,先頭の敵のHPに、自分のPHYの28%分ダメージ ダイバース:7
20451,Brave Buzz Fuzz,ブレイブバズ・ファズ,最もHPの低い味方のHPを、PHY回復係数の77%分回復 ダイバース:-7
20452,Elite Buzz Fuzz,エリートバズ・ファズ,先頭の敵のHPに、自分のPHYの23%-33%分ダメージ ダイバース:7
20452,Elite Buzz Fuzz,エリートバズ・ファズ,最もHPの低い味方のHPを、PHY回復係数の72%-82%分回復 ダイバース:-7
20453,Buzz Fuzz,バズ・ファズ,先頭の敵のHPに、自分のPHYの23%-28%分ダメージ ダイバース:7
20453,Buzz Fuzz,バズ・ファズ,最もHPの低い味方のHPを、PHY回復係数の72%-77%分回復 ダイバース:-7
20454,Gleam Genesis,宝輝創世,自分のPHYを、敵全体のAGI増加分合計の35%分アップ
20454,Gleam Genesis,宝輝創世,最もAGIの高い敵のHPに、自分のPHYの55%分ダメージ
20454,Gleam Genesis,宝輝創世,自分のPHYを、敵全体のAGI増加分合計の30%分ダウン
20454,Gleam Genesis,宝輝創世,最もAGIの高い敵のAGIを、対象のAGI増加分の100%分ダウン
20454,Gleam Genesis,宝輝創世,自分のAGIを、自分のAGI増加分の100%分ダウン
20455,Mušmaḫḫū,ムシュマフフ,自分のPHYを、敵全体のAGI増加分合計の35%分アップ
20455,Mušmaḫḫū,ムシュマフフ,最もAGIの高い敵のHPに、自分のPHYの50%分ダメージ
20455,Mušmaḫḫū,ムシュマフフ,自分のPHYを、敵全体のAGI増加分合計の30%分ダウン
20455,Mušmaḫḫū,ムシュマフフ,最もAGIの高い敵のAGIを、対象のAGI増加分の100%分ダウン
20455,Mušmaḫḫū,ムシュマフフ,自分のAGIを、自分のAGI増加分の100%分ダウン
20456,Brave Gemcoil Embrace,ブレイブジェムコイル・エンブレイス,自分のPHYを、敵全体のAGI増加分合計の35%分アップ
20456,Brave Gemcoil Embrace,ブレイブジェムコイル・エンブレイス,最もAGIの高い敵のHPに、自分のPHYの45%分ダメージ
20456,Brave Gemcoil Embrace,ブレイブジェムコイル・エンブレイス,自分のPHYを、敵全体のAGI増加分合計の30%分ダウン
20456,Brave Gemcoil Embrace,ブレイブジェムコイル・エンブレイス,最もAGIの高い敵のAGIを、対象のAGI増加分の100%分ダウン
20456,Brave Gemcoil Embrace,ブレイブジェムコイル・エンブレイス,自分のAGIを、自分のAGI増加分の100%分ダウン
20457,Elite Gemcoil Embrace,エリートジェムコイル・エンブレイス,自分のPHYを、敵全体のAGI増加分合計の35%分アップ
20457,Elite Gemcoil Embrace,エリートジェムコイル・エンブレイス,最もAGIの高い敵のHPに、自分のPHYの40%分ダメージ
20457,Elite Gemcoil Embrace,エリートジェムコイル・エンブレイス,自分のPHYを、敵全体のAGI増加分合計の30%分ダウン
20457,Elite Gemcoil Embrace,エリートジェムコイル・エンブレイス,最もAGIの高い敵のAGIを、対象のAGI増加分の100%分ダウン
20457,Elite Gemcoil Embrace,エリートジェムコイル・エンブレイス,自分のAGIを、自分のAGI増加分の100%分ダウン
20458,Gemcoil Embrace,ジェムコイル・エンブレイス,自分のPHYを、敵全体のAGI増加分合計の35%分アップ
20458,Gemcoil Embrace,ジェムコイル・エンブレイス,最もAGIの高い敵のHPに、自分のPHYの35%分ダメージ
20458,Gemcoil Embrace,ジェムコイル・エンブレイス,自分のPHYを、敵全体のAGI増加分合計の30%分ダウン
20458,Gemcoil Embrace,ジェムコイル・エンブレイス,最もAGIの高い敵のAGIを、対象のAGI増加分の100%分ダウン
20458,Gemcoil Embrace,ジェムコイル・エンブレイス,自分のAGIを、自分のAGI増加分の100%分ダウン
20459,Aegiscale Accigryph,アイギスケイル・アクシグリフ,味方全員のPHY/INTの高い方を、対象のAGI低下分の100%分アップ
20459,Aegiscale Accigryph,アイギスケイル・アクシグリフ,味方全員のAGIを、対象のAGI低下分の90%分アップ
20459,Aegiscale Accigryph,アイギスケイル・アクシグリフ,敵全員のAGIを、対象のAGI低下分の90%分アップ
20460,Nyxstryx Simius,ニュクストリクス・シミウス,味方全員のPHY/INTの高い方を、対象のAGI低下分の90%分アップ
20460,Nyxstryx Simius,ニュクストリクス・シミウス,味方全員のAGIを、対象のAGI低下分の90%分アップ
20460,Nyxstryx Simius,ニュクストリクス・シミウス,敵全員のAGIを、対象のAGI低下分の90%分アップ
20461,Brave Beastwing Uplift,ブレイブ獣翼アップリフト,味方全員のPHY/INTの高い方を、対象のAGI低下分の80%分アップ
20461,Brave Beastwing Uplift,ブレイブ獣翼アップリフト,味方全員のAGIを、対象のAGI低下分の90%分アップ
20461,Brave Beastwing Uplift,ブレイブ獣翼アップリフト,敵全員のAGIを、対象のAGI低下分の90%分アップ
20462,Elite Beastwing Uplift,エリート獣翼アップリフト,味方全員のPHY/INTの高い方を、対象のAGI低下分の70%分アップ
20462,Elite Beastwing Uplift,エリート獣翼アップリフト,味方全員のAGIを、対象のAGI低下分の90%分アップ
20462,Elite Beastwing Uplift,エリート獣翼アップリフト,敵全員のAGIを、対象のAGI低下分の90%分アップ
20463,Beastwing Uplift,獣翼アップリフト,味方全員のPHY/INTの高い方を、対象のAGI低下分の60%分アップ
20463,Beastwing Uplift,獣翼アップリフト,味方全員のAGIを、対象のAGI低下分の90%分アップ
20463,Beastwing Uplift,獣翼アップリフト,敵全員のAGIを、対象のAGI低下分の90%分アップ
20464,Shin Period of Life,真・命の刻限,先頭の敵のHPに、対象のHP減少分の60%-70%分ダメージ
20464,Shin Period of Life,真・命の刻限,最後尾の敵のHPに、対象のHP減少分の60%-70%分ダメージ
20464,Shin Period of Life,真・命の刻限,自分のAGIを、自分のAGIの6%分ダウン
20465,Shin Proudly Glow,真・誇り高き輝き,敵味方のうち1体のINTを、対象のINTの8%分アップ
20465,Shin Proudly Glow,真・誇り高き輝き,敵味方のうち1体のHPに、自分のINTの30%分ダメージ
20465,Shin Proudly Glow,真・誇り高き輝き,先頭の敵のHPに、自分のINTの80%分ダメージ
20465,Shin Proudly Glow,真・誇り高き輝き,自分のINTを、自分のINTの12%分アップ
20466,Shin Jewel warble,真・宝石の囀り,先頭の敵のHPに、自分のAGIの60%分ダメージ
20466,Shin Jewel warble,真・宝石の囀り,自分のAGIを、自分のAGI低下分の85%分アップ
20466,Shin Jewel warble,真・宝石の囀り,自分を恐怖にすることがある
20467,Shin Know thyself,真・ワレヲシルヘシ,最もHPの低い敵のHPに、自分のPHYの50%-60%分ダメージ
20467,Shin Know thyself,真・ワレヲシルヘシ,敵全員のAGIを、対象のAGI増加分の65%分ダウン
20468,Causal Nexus,因果収束,先頭の敵のHPに、自分のPHYの55%-65%分ダメージ
20468,Causal Nexus,因果収束,前衛の敵のHPに、自分のPHYの40%分ダメージ
20469,Imperial Impale,インペリアル・インペイル,先頭の敵のHPに、自分のPHYの50%-60%分ダメージ
20469,Imperial Impale,インペリアル・インペイル,前衛の敵のHPに、自分のPHYの40%分ダメージ
20470,Brave Impale Charge,ブレイブインペイルチャージ,先頭の敵のHPに、自分のPHYの45%-55%分ダメージ
20470,Brave Impale Charge,ブレイブインペイルチャージ,前衛の敵のHPに、自分のPHYの40%分ダメージ
20471,Elite Impale Charge,エリートインペイルチャージ,先頭の敵のHPに、自分のPHYの40%-50%分ダメージ
20471,Elite Impale Charge,エリートインペイルチャージ,前衛の敵のHPに、自分のPHYの40%分ダメージ
20472,Impale Charge,インペイルチャージ,先頭の敵のHPに、自分のPHYの35%-45%分ダメージ
20472,Impale Charge,インペイルチャージ,前衛の敵のHPに、自分のPHYの40%分ダメージ
20473,Eternal Recurve,エターナル・リカーブ,最後尾の敵のHPに、自分のINTの55%-65%分ダメージ
20473,Eternal Recurve,エターナル・リカーブ,後衛の敵のHPに、自分のINTの40%分ダメージ
20474,Machina Whirlblade,機工旋刃,最後尾の敵のHPに、自分のINTの50%-60%分ダメージ
20474,Machina Whirlblade,機工旋刃,後衛の敵のHPに、自分のINTの40%分ダメージ
20475,Wisdom Return Shoot,ウィズダムリターンシュート,最後尾の敵のHPに、自分のINTの45%-55%分ダメージ
20475,Wisdom Return Shoot,ウィズダムリターンシュート,後衛の敵のHPに、自分のINTの40%分ダメージ
20476,Elite Return Shoot,エリートリターンシュート,最後尾の敵のHPに、自分のINTの40%-50%分ダメージ
20476,Elite Return Shoot,エリートリターンシュート,後衛の敵のHPに、自分のINTの40%分ダメージ
